group,n,rmse,point_spearman,rank_spearman,ndcg,hit_recall_5pct,regret_5pct,normalized_regret_5pct,hit_recall_10pct,regret_10pct,normalized_regret_10pct,hit_recall_20pct,regret_20pct,normalized_regret_20pct,source,model,seed,fold_index,split
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,97,0.6884306808353114,0.7954055333473595,0.7954055333473595,0.9681885409186358,0.2,0.16620661598528108,0.0465794836297489,0.4,0.0,0.0,0.6,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260725,2,val
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_muscle_Mouse_intramuscular,18,1.0419855975888144,0.24045407636738902,0.24045407636738902,0.9105897642823266,0.0,1.3055255548808913,0.30164913278293787,0.0,1.021967162689008,0.23613134741426342,0.0,1.0012907437362344,0.23135394277224564,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260725,2,val
screen:AGILE_3CR_Agile_3CR_macrophage_RAW264p7_in_vitro,1100,1.0167740842250526,-0.06420247068279329,0.2938320918254554,0.9323723541601332,0.2727272727272727,0.9295973777770996,0.1283019282667449,0.3181818181818182,0.9295973777770996,0.1283019282667449,0.38636363636363635,0.9295973777770996,0.1283019282667449,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,val
screen:Chen_disulfide_Chen_disulfide_liver_Mouse_intravenous,31,0.9929129053106218,0.018378296290801246,0.5355960633319221,0.9505405428509499,0.0,0.8182070553302765,0.21066897750403474,0.0,0.36360377073287964,0.09361937677986283,0.5714285714285714,0.16103190183639526,0.04146190855285352,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,val
screen:He_4CR_aldehyde_He_4CR_aldehyde_spleen_Mouse_intravenous,160,0.995168413590364,-0.23432960068006972,0.1808025454787689,0.8339965430435311,0.25,0.1753537654876709,0.05882352470711685,0.1875,0.09564745426177979,0.03208554075410612,0.28125,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,val
screen:IR_BL_AG_4CR_IR_4CR_aldehyde_muscle_Mouse_intramuscular,51,1.0048161389191228,0.11799093050664029,0.21720001076714873,0.7693071096759827,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.2727272727272727,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,val
screen:LM_3CR_LM_3CR_generic_cell_HeLa_in_vitro,1080,0.9910679722689578,0.3242886699369394,0.13517322167640372,0.9472623920849558,0.35185185185185186,0.0,0.0,0.37037037037037035,0.0,0.0,0.35648148148148145,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,val
screen:RM_BL_AG_carbonate_RM_carbonate_muscle_nan_intramuscular,4,1.0053763096652857,-0.39999999999999997,0.7999999999999999,0.9871204547998675,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,val
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,97,0.9208639957694805,0.6201103911720572,0.7954055333473595,0.9681885407422908,0.2,0.16620659828186035,0.04657948282696404,0.4,0.0,0.0,0.6,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,val
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_muscle_Mouse_intramuscular,18,1.0067972890427526,0.03611971104231166,0.24045407636738902,0.9105897632704982,0.0,1.3055254817008972,0.30164913849839314,0.0,1.0219670534133911,0.23613133987569176,0.0,1.0012906789779663,0.23135394516135022,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,val
screen:A549_form_screen_IR_Reductive_amination_lung_epithelium_A549_in_vitro,436,1.0076640710747102,0.2481925214691016,0.32532253729323446,0.9218584842391334,0.0,1.1023632287979126,0.23195874892233026,0.11363636363636363,0.2204728126525879,0.04639178490201326,0.20454545454545456,0.2204728126525879,0.04639178490201326,ablation_results\20260903_092831\results.json,A115_dual_rank_residual,20260725,2,test
screen:He_4CR_aldehyde_He_4CR_aldehyde_liver_Mouse_intravenous,161,0.9875481340171313,0.19596811670443331,0.026025542377965425,0.8209229034125667,0.0,0.8328238129615784,0.2332789301074373,0.0,0.652281641960144,0.18270798840883387,0.12121212121212122,0.05241549015045166,0.01468189222384589,ablation_results\20260903_092831\results.json,A115_dual_rank_residual,20260725,2,test
screen:Lee_unsat_dendrimer_Lee_unsat_dendrimer_generic_cell_IGROV1_in_vitro,84,0.915018608632091,0.5336609502798099,0.45506041182192086,0.9017968144167828,0.4,0.0,0.0,0.2222222222222222,0.0,0.0,0.4117647058823529,0.0,0.0,ablation_results\20260903_092831\results.json,A115_dual_rank_residual,20260725,2,test
screen:Li_Thiolyne_Li_Thiolyne_generic_cell_HEK293T_in_vitro,112,0.9799942476045406,0.40582160029103315,0.07590795343480433,0.5410172630792037,0.0,3.440924197435379,0.7849624073747713,0.08333333333333333,1.9182164669036865,0.4375940094376124,0.13043478260869565,1.146974802017212,0.2616541516551501,ablation_results\20260903_092831\results.json,A115_dual_rank_residual,20260725,2,test
screen:Liu_Phospholipids_Liu_iPhos_generic_cell_IGROV1_in_vitro,572,1.0292712209276194,0.01223596972990712,0.18434427723093466,0.8752926418406811,0.3448275862068966,0.0,0.0,0.5517241379310345,0.0,0.0,0.4608695652173913,0.0,0.0,ablation_results\20260903_092831\results.json,A115_dual_rank_residual,20260725,2,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_lung_Mouse_intravenous,22,1.003028318406869,-0.18012422360248448,0.03896103896103897,0.8167057173352855,0.0,1.7574501037597656,0.3822332139697173,0.3333333333333333,1.7574501037597656,0.3822332139697173,0.4,1.752687931060791,0.38119747442165636,ablation_results\20260903_092831\results.json,A115_dual_rank_residual,20260725,2,test
screen:Whitehead_siRNA_whitehead_lipidoid_generic_cell_nan_in_vitro,1150,0.9878970190369146,0.33202677576039435,0.22844457042159244,0.8502591156690642,0.13793103448275862,0.2579975128173828,0.04431694701398946,0.2,0.2545771598815918,0.043729423521342896,0.3695652173913043,0.0,0.0,ablation_results\20260903_092831\results.json,A115_dual_rank_residual,20260725,2,test
screen:A549_form_screen_IR_Reductive_amination_lung_epithelium_A549_in_vitro,436,0.829653956327814,0.5590212827418326,0.5590212827418326,0.9537203835611714,0.18181818181818182,0.3487382890313475,0.07338134209621998,0.29545454545454547,0.3487382890313475,0.07338134209621998,0.3977272727272727,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260725,2,test
screen:He_4CR_aldehyde_He_4CR_aldehyde_liver_Mouse_intravenous,161,1.0040795736420067,,,0.8563431335797982,0.0,0.35526056063688616,0.09951060358890693,0.058823529411764705,0.35526056063688616,0.09951060358890693,0.030303030303030304,0.35526056063688616,0.09951060358890693,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260725,2,test
screen:Lee_unsat_dendrimer_Lee_unsat_dendrimer_generic_cell_IGROV1_in_vitro,84,0.8189401738651306,0.5883409773137215,0.5883409773137215,0.8435640034112587,0.4,0.0,0.0,0.2222222222222222,0.0,0.0,0.4117647058823529,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260725,2,test
screen:Li_Thiolyne_Li_Thiolyne_generic_cell_HEK293T_in_vitro,112,1.016196485780595,-0.39086507300628764,-0.39086507300628764,0.49065110148948715,0.0,3.440924319074293,0.7849624051834386,0.08333333333333333,0.7712416436174272,0.17593984621970205,0.08695652173913043,0.7712416436174272,0.17593984621970205,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260725,2,test
screen:Liu_Phospholipids_Liu_iPhos_generic_cell_IGROV1_in_vitro,572,1.0457923152166906,-0.27709220055579614,-0.27709220055579614,0.7950139600092917,0.034482758620689655,0.0,0.0,0.05172413793103448,0.0,0.0,0.1391304347826087,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260725,2,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_lung_Mouse_intravenous,22,1.0699348800171578,-0.025409373235460195,-0.025409373235460195,0.7946936424788998,0.0,2.3260164215294843,0.5058924342042681,0.3333333333333333,1.7526879419272963,0.3811974675393879,0.4,1.7526879419272963,0.3811974675393879,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260725,2,test
screen:Whitehead_siRNA_whitehead_lipidoid_generic_cell_nan_in_vitro,1150,1.0014575471205212,,,0.8173056496063107,0.10344827586206896,0.2579977418244441,0.04431698467827843,0.1565217391304348,0.2579977418244441,0.04431698467827843,0.19130434782608696,0.2579977418244441,0.04431698467827843,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260725,2,test
screen:A549_form_screen_IR_Reductive_amination_lung_epithelium_A549_in_vitro,436,0.9336151941037792,0.3992123032246511,0.3992123032246511,0.9489111697765603,0.18181818181818182,0.22047266998423365,0.046391752577319645,0.25,0.22047266998423365,0.046391752577319645,0.3181818181818182,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260725,2,test
screen:He_4CR_aldehyde_He_4CR_aldehyde_liver_Mouse_intravenous,161,1.0013718720529325,-0.0625536563024577,-0.0625536563024577,0.837564626635453,0.1111111111111111,0.0,0.0,0.17647058823529413,0.0,0.0,0.18181818181818182,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260725,2,test
screen:Lee_unsat_dendrimer_Lee_unsat_dendrimer_generic_cell_IGROV1_in_vitro,84,0.7907848698274869,0.6857627083346696,0.6857627083346696,0.930698167600365,0.2,0.0,0.0,0.4444444444444444,0.0,0.0,0.6470588235294118,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260725,2,test
screen:Li_Thiolyne_Li_Thiolyne_generic_cell_HEK293T_in_vitro,112,1.0074071423231856,-0.12135834441124525,-0.12135834441124525,0.5166353171711454,0.0,3.440924319074293,0.7849624051834386,0.08333333333333333,1.9182164229551157,0.43759398272098693,0.08695652173913043,1.9182164229551157,0.43759398272098693,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260725,2,test
screen:Liu_Phospholipids_Liu_iPhos_generic_cell_IGROV1_in_vitro,572,1.0037193685024102,-0.0020700720449283935,-0.0020700720449283935,0.8144310749773257,0.034482758620689655,0.0,0.0,0.05172413793103448,0.0,0.0,0.19130434782608696,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260725,2,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_lung_Mouse_intravenous,22,0.9621104864088935,0.7357425183512141,0.7357425183512141,0.8778290791956515,0.5,1.7526879419272963,0.3811974675393879,0.6666666666666666,1.7526879419272963,0.3811974675393879,0.6,1.7526879419272963,0.3811974675393879,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260725,2,test
screen:Whitehead_siRNA_whitehead_lipidoid_generic_cell_nan_in_vitro,1150,0.9361440441112331,0.2901302448807155,0.2901302448807155,0.9274601528700495,0.5517241379310345,0.0,0.0,0.5478260869565217,0.0,0.0,0.49130434782608695,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260725,2,test
screen:A549_form_screen_IR_Reductive_amination_lung_epithelium_A549_in_vitro,436,0.8786007689980165,0.5645166498208617,0.3992123032246511,0.9489111703651121,0.18181818181818182,0.2204728126525879,0.04639178490201326,0.25,0.2204728126525879,0.04639178490201326,0.3181818181818182,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,test
screen:He_4CR_aldehyde_He_4CR_aldehyde_liver_Mouse_intravenous,161,0.9914442165479601,0.19596811670443331,-0.0625536563024577,0.8375646345578837,0.1111111111111111,0.0,0.0,0.17647058823529413,0.0,0.0,0.18181818181818182,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,test
screen:Lee_unsat_dendrimer_Lee_unsat_dendrimer_generic_cell_IGROV1_in_vitro,84,0.8100136649903344,0.5794012061955122,0.6857627083346696,0.9306981674120149,0.2,0.0,0.0,0.4444444444444444,0.0,0.0,0.6470588235294118,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,test
screen:Li_Thiolyne_Li_Thiolyne_generic_cell_HEK293T_in_vitro,112,0.9964369315048666,0.17171076989880907,-0.12135834441124525,0.5166353175898916,0.0,3.440924197435379,0.7849624073747713,0.08333333333333333,1.9182164669036865,0.4375940094376124,0.08695652173913043,1.9182164669036865,0.4375940094376124,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,test
screen:Liu_Phospholipids_Liu_iPhos_generic_cell_IGROV1_in_vitro,572,1.030080679306498,-0.15988172393303648,-0.0020700720449283935,0.8144310788479517,0.034482758620689655,0.0,0.0,0.05172413793103448,0.0,0.0,0.19130434782608696,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,test
screen:Raj_Jacob_ML_branched_ester_RM_Michael_addition_branched_lung_Mouse_intravenous,22,1.0216707900896893,-0.02428006775832863,0.7357425183512141,0.8778290845343282,0.5,1.752687931060791,0.38119747442165636,0.6666666666666666,1.752687931060791,0.38119747442165636,0.6,1.752687931060791,0.38119747442165636,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,test
screen:Whitehead_siRNA_whitehead_lipidoid_generic_cell_nan_in_vitro,1150,0.9941324081918271,0.33202677576039435,0.2901302448807155,0.9274601522503375,0.5517241379310345,0.0,0.0,0.5478260869565217,0.0,0.0,0.49130434782608695,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260725,2,test
screen:A549_form_screen_other_lung_epithelium_A549_in_vitro,157,0.9949216203827255,0.1676150724025872,0.6713394384332406,0.93663986759595,0.25,0.0,0.0,0.1875,0.0,0.0,0.46875,0.0,0.0,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,val
screen:AGILE_3CR_Agile_3CR_generic_cell_HeLa_in_vitro,1100,1.0089948302221485,-0.03274435296426667,0.09873062364810833,0.941896779428358,0.09090909090909091,0.08934378623962402,0.016129034340701967,0.17272727272727273,0.08934378623962402,0.016129034340701967,0.2590909090909091,0.08934378623962402,0.016129034340701967,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,val
screen:LM_3CR_LM_3CR_macrophage_BDMC_in_vitro,36,0.9979010916310733,0.3564993564993565,0.6584298584298585,0.9756238697935073,0.5,0.13602399826049805,0.039698835603758545,0.75,0.0,0.0,1.0,0.0,0.0,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,val
screen:Luke_Raj_133_3_form_RM_Michael_addition_branched_133_form_liver_Mouse_intravenous,23,1.001069770599755,0.5029644268774703,0.008893280632411068,0.8004875764059628,0.0,0.8766745328903198,0.20696203928082674,0.3333333333333333,0.8766745328903198,0.20696203928082674,0.4,0.8766745328903198,0.20696203928082674,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,val
screen:Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,384,1.0011121211933092,0.12100830466187054,-0.33371347546325647,0.36933807072631825,0.0,5.050151765346527,0.7961604607940939,0.02564102564102564,5.050151765346527,0.7961604607940939,0.09090909090909091,4.9445778131484985,0.7795166428782438,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,val
screen:RM_BL_AG_carbonate_RM_carbonate_generic_cell_nan_in_vitro,709,0.9977445993708929,0.1252637583553432,0.03999138653430674,0.9082962926599119,0.027777777777777776,0.6158604621887207,0.13141391757200593,0.09859154929577464,0.29817938804626465,0.0636262983714246,0.19718309859154928,0.29817938804626465,0.0636262983714246,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,val
screen:RM_BL_AG_carbonate_RM_carbonate_lung_epithelium_nan_intratracheal,35,0.8617480499192698,0.19132992553397973,-0.22914769998066678,0.762484275645062,0.0,3.093460228294134,0.6598981399990835,0.0,3.090770613402128,0.6593243903034143,0.0,2.8004044592380524,0.5973833692749255,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,val
screen:Whitehead_siRNA_whitehead_lipidoid_liver_nan_intravenous,90,0.9992100754192883,0.2888022751898156,0.3868641678600814,0.9304587273175108,0.2,0.005308628082275391,0.0018694202484172875,0.1111111111111111,0.005308628082275391,0.0018694202484172875,0.3888888888888889,0.005308628082275391,0.0018694202484172875,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,val
screen:A549_form_screen_other_lung_epithelium_A549_in_vitro,157,0.8679082756548134,0.4129142446630369,0.4129142446630369,0.9338100016039704,0.25,0.0,0.0,0.1875,0.0,0.0,0.34375,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,val
screen:AGILE_3CR_Agile_3CR_generic_cell_HeLa_in_vitro,1100,1.007690018414305,,,0.9370386284845165,0.0,1.6975317549565612,0.3064516129032258,0.0,1.6975317549565612,0.3064516129032258,0.0,1.6975317549565612,0.3064516129032258,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,val
screen:LM_3CR_LM_3CR_macrophage_BDMC_in_vitro,36,1.0009455950050157,,,0.7659212784785903,0.0,3.0071679740382784,0.8776470924617189,0.0,2.929355735533843,0.8549374581908911,0.0,2.751384713015819,0.8029963123008496,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,val
screen:Luke_Raj_133_3_form_RM_Michael_addition_branched_133_form_liver_Mouse_intravenous,23,1.0012737225755977,-0.15209370308091547,-0.15209370308091547,0.7764722983510248,0.0,2.3377455834491037,0.55188620582807,0.0,2.3377455834491037,0.55188620582807,0.0,2.3377455834491037,0.55188620582807,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,val
screen:Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,384,1.0000848476571589,,,0.4478019963830486,0.05,2.285691335533876,0.36034104748517254,0.05128205128205128,2.285691335533876,0.36034104748517254,0.5324675324675324,2.0118541245653896,0.3171703945160765,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,val
screen:RM_BL_AG_carbonate_RM_carbonate_generic_cell_nan_in_vitro,709,0.9985405765138953,,,0.9011172340484588,0.4722222222222222,0.0,0.0,0.23943661971830985,0.0,0.0,0.11971830985915492,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,val
screen:RM_BL_AG_carbonate_RM_carbonate_lung_epithelium_nan_intratracheal,35,0.8627937916171055,0.28299248357988566,0.28299248357988566,0.8090449407291379,0.0,4.018548647521734,0.8572383807519431,0.5,2.2404125279397324,0.4779256831572391,0.2857142857142857,2.2404125279397324,0.4779256831572391,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,val
screen:Whitehead_siRNA_whitehead_lipidoid_liver_nan_intravenous,90,0.9999342613868092,,,0.8372942472435431,0.0,0.026970118691697742,0.009497460247968544,0.1111111111111111,0.026970118691697742,0.009497460247968544,0.2777777777777778,0.026970118691697742,0.009497460247968544,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Metadata only / Extra Trees,20260726,3,val
screen:A549_form_screen_other_lung_epithelium_A549_in_vitro,157,0.9422171985473925,0.6089116818122272,0.6089116818122272,0.9458583219870117,0.125,0.44222409495670356,0.0946166394779771,0.4375,0.0,0.0,0.59375,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,val
screen:AGILE_3CR_Agile_3CR_generic_cell_HeLa_in_vitro,1100,1.0104487142798022,0.041239558942953815,0.041239558942953815,0.9452780916811386,0.14545454545454545,0.5360626594599669,0.09677419354838712,0.20909090909090908,0.35737510630664504,0.06451612903225816,0.31363636363636366,0.08934377657666115,0.016129032258064523,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,val
screen:LM_3CR_LM_3CR_macrophage_BDMC_in_vitro,36,0.9205758837763968,0.3722007722007722,0.3722007722007722,0.9474984006483069,1.0,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,val
screen:Luke_Raj_133_3_form_RM_Michael_addition_branched_133_form_liver_Mouse_intravenous,23,1.0192073902855134,0.35323390976121405,0.35323390976121405,0.8603094314486501,0.0,0.8766744904440105,0.20696202431214442,0.3333333333333333,0.8766744904440105,0.20696202431214442,0.4,0.0,0.0,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,val
screen:Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,384,1.0376388527982916,-0.19501330238004766,-0.19501330238004766,0.38764493511012527,0.0,4.944577934225891,0.779516623479199,0.05128205128205128,4.944577934225891,0.779516623479199,0.15584415584415584,4.944577934225891,0.779516623479199,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,val
screen:RM_BL_AG_carbonate_RM_carbonate_generic_cell_nan_in_vitro,709,1.0290887143261493,0.055175574363481784,0.055175574363481784,0.917839517871436,0.19444444444444445,0.2981794727048275,0.06362631297871083,0.30985915492957744,0.2981794727048275,0.06362631297871083,0.36619718309859156,0.2981794727048275,0.06362631297871083,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,val
screen:RM_BL_AG_carbonate_RM_carbonate_lung_epithelium_nan_intratracheal,35,0.9806531607061232,-0.12059668073554651,-0.12059668073554651,0.7368141512664912,0.0,3.455457347677732,0.7371195228176326,0.0,2.5440799197205823,0.5427041308134395,0.14285714285714285,2.5440799197205823,0.5427041308134395,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,val
screen:Whitehead_siRNA_whitehead_lipidoid_liver_nan_intravenous,90,1.1188674949417894,0.4904493988986632,0.4904493988986632,0.9276638655253852,0.0,0.0588632209959572,0.02072853693627179,0.2222222222222222,0.005308608952044658,0.001869413444946182,0.2222222222222222,0.005308608952044658,0.001869413444946182,method\benchmark_results\matched_baselines_20260902_171216\predictions.csv,Ionizable Morgan + metadata / Extra Trees,20260726,3,val
screen:A549_form_screen_other_lung_epithelium_A549_in_vitro,157,0.8685308389592203,0.41651497353760514,0.6089116818122272,0.9458583199008725,0.125,0.442224383354187,0.09461670035018652,0.4375,0.0,0.0,0.59375,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,val
screen:AGILE_3CR_Agile_3CR_generic_cell_HeLa_in_vitro,1100,1.0077583891082813,-0.03274435296426667,0.041239558942953815,0.9452780895201195,0.14545454545454545,0.5360629558563232,0.09677424908538582,0.20909090909090908,0.3573751449584961,0.06451613736280787,0.31363636363636366,0.08934378623962402,0.016129034340701967,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,val
screen:LM_3CR_LM_3CR_macrophage_BDMC_in_vitro,36,1.0006315050379317,0.3564993564993565,0.3722007722007722,0.9474983998491261,1.0,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,val
screen:Luke_Raj_133_3_form_RM_Michael_addition_branched_133_form_liver_Mouse_intravenous,23,1.001017983606315,-0.09881422924901187,0.35323390976121405,0.8603094327458779,0.0,0.8766745328903198,0.20696203928082674,0.3333333333333333,0.8766745328903198,0.20696203928082674,0.4,0.0,0.0,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,val
screen:Luke_Raj_Branched_ester_RM_Michael_addition_branched_liver_Mouse_intravenous,384,0.9999310934679907,0.12100830466187054,-0.19501330238004766,0.38764493240622294,0.0,4.9445778131484985,0.7795166428782438,0.05128205128205128,4.9445778131484985,0.7795166428782438,0.15584415584415584,4.9445778131484985,0.7795166428782438,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,val
screen:RM_BL_AG_carbonate_RM_carbonate_generic_cell_nan_in_vitro,709,0.9983826636711163,0.1252637583553432,0.055175574363481784,0.9178395143731362,0.19444444444444445,0.29817938804626465,0.0636262983714246,0.30985915492957744,0.29817938804626465,0.0636262983714246,0.36619718309859156,0.29817938804626465,0.0636262983714246,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,val
screen:RM_BL_AG_carbonate_RM_carbonate_lung_epithelium_nan_intratracheal,35,0.8625749592311303,0.1966524271227727,-0.12059668073554651,0.7368141528071047,0.0,3.455457419157028,0.7371195216578502,0.0,2.5440800189971924,0.5427041399109439,0.14285714285714285,2.5440800189971924,0.5427041399109439,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,val
screen:Whitehead_siRNA_whitehead_lipidoid_liver_nan_intravenous,90,0.9996671715888835,0.2888022751898156,0.4904493988986632,0.9276638693018178,0.0,0.058863162994384766,0.02072851725194216,0.2222222222222222,0.005308628082275391,0.0018694202484172875,0.2222222222222222,0.005308628082275391,0.0018694202484172875,method\benchmark_results\dual_head_hybrid_postfix_20260903_093428,validation_selected_neural_tree_hybrid,20260726,3,val
screen:AGILE_3CR_Agile_3CR_macrophage_RAW264p7_in_vitro,1100,1.0185187249886243,-0.04164084612087635,0.11462258481592726,0.9061728001668117,0.03636363636363636,1.88653564453125,0.26037739648796887,0.17272727272727273,1.2576904296875,0.17358493099197925,0.2772727272727273,1.1483261585235596,0.1584906049043603,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,test
screen:Chen_disulfide_Chen_disulfide_liver_Mouse_intravenous,31,1.0009798311441669,0.4016970474989416,0.34151317612906495,0.9571576811909891,0.0,0.3636036515235901,0.09361934895980087,0.0,0.3636036515235901,0.09361934895980087,0.2857142857142857,0.3636036515235901,0.09361934895980087,ablation_results\20260903_093125\results.json,A115_dual_rank_residual,20260726,3,test
